year,country,life_expectancy,gdp_per_capita,population,number_of_child_deaths,income_per_person,continent
2005,Costa Rica,79.35,6954.03921,4247841,724,11025,Americas
2005,Côte d’Ivoire,53.66,1216.20847,18336303,88140,2682,Africa
2005,Croatia,75.13,13119.78216,4378057,240,19545,Europe
2005,Cuba,77.61,4385.00248,11284253,896,14076,Americas
2005,Cyprus,78.04,30565.7818,1027658,57,33663,Asia
2005,Czechia,76.19,18011.3867,10258176,564,25734,Europe
2005,Denmark,78.08,58792.67138,5421702,319,44568,Europe
2005,Djibouti,NA,NA,NA,NA,NA,NA
2005,Dominica,73.4,5994.70187,70627,15,8844,Americas
2005,Dominican Republic,73.48,4414.81209,9237566,8206,8778,Americas
2005,Ecuador,75.61,4286.51525,13735233,9003,8608,Americas
2005,Egypt,70.27,2112.48797,76778149,67870,8002,Africa
2005,El Salvador,73.07,2819.58968,6028961,2977,6956,Americas
2005,Equatorial Guinea,58.08,15941.64698,757317,2927,31372,Africa
2005,Eritrea,60.45,554.4882,3969007,10540,1629,Africa
2005,Estonia,72.8,14681.22537,1355648,110,22807,Europe
2005,Eswatini,42.33,3411.67334,1105873,4484,6746,Africa
2005,Ethiopia,56.11,232.7832,76727083,318300,732,Africa
2005,Fiji,64.89,3689.06738,821817,454,7427,Oceania
2005,Finland,78.93,45353.26,5258927,223,39116,Europe
2005,France,80.34,40252.41822,61233900,3595,36522,Europe
2005,Gabon,59.99,9579.49344,1403126,3201,17004,Africa
2005,Gambia,64.3,524.51395,1444204,5868,1544,Africa
2005,Georgia,72.03,2158.09453,4486547,1391,4902,Asia
2005,Germany,79.15,38969.3217,81671234,3161,37704,Europe
2005,Ghana,60.15,1089.4818,21542009,61000,2539,Africa
2005,Greece,79.63,27698.51061,11301204,588,29559,Europe
2005,Grenada,71.07,7837.35209,102949,26,11894,Americas
2005,Guatemala,69.8,2638.29047,13096028,17020,6269,Americas
2005,Guinea,56.17,619.1855,9679745,51290,1197,Africa
2005,Guinea-Bissau,53.21,522.48953,1380838,7922,1335,Africa
2005,Guyana,64.79,2446.65189,750946,668,4689,Americas
2005,Haiti,58.03,688.70299,9263404,23550,1562,Americas
2005,Honduras,70.58,1799.49033,7373430,5550,3697,Americas
2005,Hong Kong SAR China,81.56,27688.69844,6827761,205,40923,Asia
2005,Hungary,73.09,13120.62026,10086465,845,22307,Europe
2005,Iceland,81.18,42604.4542,294979,13,39770,Europe
2005,India,64.23,971.22976,1144118674,2044000,3179,Asia
2005,Indonesia,68.57,2519.50984,226712730,187400,6825,Asia
2005,Iran,72.52,5684.9575,70421811,31120,14551,Asia
2005,Iraq,64.82,3857.61041,27008426,36250,10895,Asia
2005,Ireland,78.91,51527.33372,4212977,334,48919,Europe
2005,Israel,79.68,27570.94557,6602970,753,26331,Asia
2005,Italy,80.82,37238.93653,58808483,2488,37604,Europe
2005,Jamaica,74.66,4925.27739,2744673,935,8411,Americas
2005,Japan,81.97,44393.62638,128335767,4080,35658,Asia
2005,Jordan,73.12,3417.73014,5714111,3660,8800,Asia
2005,Kazakhstan,64.95,7227.98295,15541457,9324,16014,Asia
2005,Kenya,57.43,868.90471,36048288,111200,2224,Africa
2005,Kiribati,60.18,1704.10557,92325,124,1976,Oceania
2005,Kuwait,77.03,47847.82359,2276623,518,93470,Asia
2005,Kyrgyzstan,66.63,747.56562,5075380,4113,2370,Asia
2005,Laos,60.28,842.56763,5754026,15850,2941,Asia
2005,Latvia,70.79,10873.41429,2251983,294,17496,Europe
2005,Lebanon,78.28,6606.292,3986852,881,12273,Asia
2005,Lesotho,43.25,968.39991,1949543,6575,1960,Africa
2005,Liberia,58.17,279.79623,3261230,15860,598,Africa
2005,Libya,75.22,10653.7844,5792688,2901,26045,Africa
2005,Lithuania,71.41,10537.91037,3344252,299,18526,Europe
2005,Luxembourg,79.95,101380.77459,457842,19,88610,Europe
2005,Macao SAR China,80.55,34246.02257,482559,29,64199,Asia
2005,Madagascar,60.08,413.86749,18336724,53530,1390,Africa
2005,Malawi,47.62,373.23212,13039711,59020,840,Africa
2005,Malaysia,73.91,7983.95257,25659393,4023,18577,Asia
2005,Maldives,75.71,5484.95025,318836,143,7961,Asia
2005,Mali,56.54,666.25762,12798763,98400,1761,Africa
2005,Malta,79.14,19585.12427,406787,24,26303,Europe
2005,Marshall Islands,63.14,2926.63527,52055,76,3200,Oceania
2005,Mauritania,65.69,1083.19527,3130720,12250,2986,Africa
2005,Mauritius,72.39,6245.19696,1222003,317,12442,Africa
2005,Mexico,75.21,9059.81037,108472228,46550,15273,Americas
2005,Micronesia (Federated States of),65.62,2824.93041,106196,129,3301,Oceania
2005,Moldova,68.54,1379.87562,4157699,837,3308,Europe
2005,Mongolia,63.99,2079.11237,2526446,2053,6047,Asia
2005,Montenegro,75,5599.87737,616388,86,11397,Europe
2005,Morocco,72.22,2358.44358,30521070,24430,5362,Africa
2005,Mozambique,52.35,339.13224,20923070,117600,742,Africa
2005,Myanmar (Burma),63.6,603.83209,48482614,81340,2275,Asia
2005,Namibia,51.65,4454.63476,2032196,4200,7260,Africa
2005,Nepal,66.02,502.23943,25640287,41560,1684,Asia
2005,Netherlands,79.42,48107.58549,16367158,1093,43507,Europe
2005,New Zealand,79.83,32887.05461,4135355,385,32065,Oceania
2005,Nicaragua,76.58,1429.26457,5379328,4106,3772,Americas
2005,Niger,55.6,326.33171,13618449,111700,763,Africa
2005,Nigeria,56.86,1875.02964,138939478,888900,4149,Africa
2005,North Macedonia,72.89,3755.03659,2060272,343,9386,Europe
2005,Norway,80.11,88494.36433,4632364,227,62888,Europe
2005,Oman,76.02,17631.93969,2511269,667,41458,Asia
2005,Pakistan,62.56,974.5373,153909667,435300,4013,Asia
2005,Palestinian Territories,71.88,2524.26647,3576170,3156,2197,Asia
2005,Panama,77.49,6172.39507,3330465,1567,11878,Americas
2005,Papua New Guinea,57.65,1693.2751,6314709,14170,1759,Oceania
2005,Paraguay,74.14,2707.97467,5795494,3735,6120,Americas
2005,Peru,77.09,3831.36485,27610410,16870,7595,Americas
2005,Philippines,68.33,1818.31543,86274237,85390,4779,Asia
2005,Poland,75.18,9950.57268,38362666,2760,17194,Europe
2005,Portugal,78.33,22004.79943,10565723,529,26593,Europe
2005,Puerto Rico,77.05,27566.58862,3765399,462,37503,Americas
2005,Qatar,76.88,61688.81193,864863,141,109802,Asia
2005,Romania,72.41,6838.24947,21431018,4365,14656,Europe
2005,Russia,65.9,8927.90566,143618185,25570,19326,Europe
2005,Rwanda,57.7,430.79671,8991735,35750,1034,Africa
2005,Samoa,71.16,3412.0283,179929,103,5335,Oceania
2005,São Tomé & Príncipe,66.14,952.67977,155630,393,2227,Africa
2005,Saudi Arabia,73.88,19309.31207,23905654,10950,45538,Asia
2005,Senegal,61.71,967.49872,11251266,40540,2104,Africa
2005,Serbia,73.22,4649.57627,9214986,897,10901,Europe
2005,Seychelles,72.07,9450.27943,88744,25,17812,Africa
2005,Sierra Leone,52.45,353.09169,5658379,42290,1048,Africa
2005,Singapore,80.93,40020.26016,4491042,140,61965,Asia
2005,Slovakia,74.2,13210.26925,5398963,537,20021,Europe
2005,Slovenia,77.5,22029.43035,1996281,76,26955,Europe
2005,Solomon Islands,61.04,1158.94557,469885,518,1600,Oceania
2005,South Africa,51.08,6599.35652,48820586,80100,11058,Africa
2005,South Korea,78.35,18568.36281,48708497,2882,25517,Asia
2005,Spain,80.47,31110.01413,44042632,2679,32902,Europe
2005,Sri Lanka,74.08,2132.44219,19524558,5181,6527,Asia
2005,St. Lucia,74.17,7482.70781,163714,49,10384,Americas
2005,St. Vincent & Grenadines,71.17,5856.49406,108744,41,9318,Americas
2005,Sudan,64.88,1189.96099,30911914,107500,2713,Africa
2005,Suriname,69.46,7109.3693,498946,289,12168,Americas
2005,Sweden,80.5,49996.17522,9038623,408,41227,Europe
2005,Switzerland,81.18,70471.43852,7410308,367,52350,Europe
2005,Tajikistan,67.35,598.30223,6854176,11660,1707,Asia
2005,Tanzania,55.3,610.82233,39410545,144600,1820,Africa
2005,Thailand,74.16,4337.26336,65425470,15460,11525,Asia
2005,Timor-Leste,67.18,2559.62217,1026484,2728,1338,Asia
2005,Togo,56.41,476.67155,5683268,22030,1180,Africa
2005,Tonga,69.46,3521.5071,101041,48,4947,Oceania
2005,Trinidad & Tobago,71.34,14105.34131,1296934,538,26429,Americas
2005,Tunisia,76.07,3492.16594,10102482,3811,8803,Africa
2005,Turkey,76.65,9692.12957,67903406,36060,16310,Asia
2005,Turkmenistan,65.35,2900.12255,4754641,8359,6495,Asia
2005,Uganda,52.81,480.09541,28543940,134400,1243,Africa
2005,Ukraine,67.25,2746.0498,46892163,6008,7246,Europe
2005,United Arab Emirates,76.59,56199.02927,4579562,583,92326,Asia
2005,United Kingdom,79.04,39740.90292,60286754,4207,36928,Europe
2005,United States,77.65,48755.61606,295129501,33700,49762,Americas
2005,Uruguay,75.59,9068.23921,3325612,737,12976,Americas
2005,Uzbekistan,66.69,996.86805,26512184,29320,3069,Asia
2005,Vanuatu,62.25,2625.26907,209370,170,2610,Oceania
2005,Venezuela,75.14,12237.93501,26784161,10980,14948,Americas
2005,Vietnam,71.77,1012.37071,84308843,42640,3485,Asia
2005,Yemen,64.97,1214.70464,20582927,53520,4155,Asia
2005,Zambia,45.99,1107.72817,12052156,55530,2483,Africa
2005,Zimbabwe,45.31,811.56295,12940032,43480,1654,Africa
2006,Afghanistan,54.15,397.9859,25893450,123700,1161,Asia
2006,Albania,75.16,3383.89373,3054331,737,7917,Europe
2006,Algeria,75.63,4282.32823,33777915,22340,12348,Africa
2006,Andorra,82.55,49708.40049,80991,2,42738,Europe
2006,Angola,56.95,2741.71228,20262399,176300,4601,Africa
2006,Antigua & Barbuda,76.05,14325.48102,90301,18,22450,Americas
2006,Argentina,75.29,9112.11316,39558890,12390,16592,Americas
2006,Armenia,72.45,2933.83348,2958500,1045,6110,Asia
2006,Aruba,NA,NA,NA,NA,NA,NA
2006,Australia,81.26,49408.05274,20573606,1482,39426,Oceania
2006,Austria,79.77,45951.73469,8284735,389,42324,Europe
2006,Azerbaijan,68,3923.65815,8630195,6519,10711,Asia
2006,Bahamas,73.32,31180.61512,335830,87,25514,Americas
2006,Bahrain,73.85,21796.01514,958414,162,43238,Asia
2006,Bangladesh,68.5,630.04818,145368004,216100,2031,Asia
2006,Barbados,76.02,16532.82987,275039,59,15868,Americas
2006,Belarus,69.36,4608.93209,9575043,860,12410,Europe
2006,Belgium,79.37,43782.13955,10619567,606,40600,Europe
2006,Belize,70.35,4424.43738,290747,158,8021,Americas
2006,Benin,59.86,730.27526,8216896,39690,1753,Africa
2006,Bhutan,70.17,1601.9158,672228,812,4720,Asia
2006,Bolivia,70.46,1771.9469,9283334,14440,4836,Americas
2006,Bosnia & Herzegovina,75.92,4160.5631,3779468,215,8767,Europe
2006,Botswana,49.52,5883.89906,1884238,2968,12363,Africa
2006,Brazil,73.25,9761.83428,189012412,68020,12645,Americas
2006,Brunei,76.77,37401.05316,370250,56,85425,Asia
2006,Bulgaria,72.79,5988.77095,7624959,1030,13640,Europe
2006,Burkina Faso,55.61,527.96235,13829177,87120,1270,Africa
2006,Burundi,54.32,223.40359,7675338,39880,738,Africa
2006,Cambodia,63.75,669.03633,13474489,20930,2148,Asia
2006,Cameroon,55.28,1272.88267,17899562,86220,2649,Africa
2006,Canada,80.42,48035.03579,32645483,2149,41203,Americas
2006,Cape Verde,71.38,2813.1854,480795,307,4949,Africa
2006,Central African Republic,45.32,422.43891,4201758,23930,840,Africa
2006,Chad,54.06,812.0086,10421597,84330,1744,Africa
2006,Chile,78.68,11833.95202,16319792,2200,17891,Americas
2006,China,73.01,3069.30478,1329209094,370600,6411,Asia
2006,Colombia,75.19,5596.73474,43835722,17690,9760,Americas
2006,Comoros,64.54,803.11305,626425,2118,1475,Africa
2006,Congo - Brazzaville,57.47,2573.50988,3842365,11450,4876,Africa
2006,Congo - Kinshasa,55.89,306.71818,56543011,337800,559,Africa
2006,Costa Rica,79.62,7351.86087,4308794,721,11656,Americas
2006,Côte d’Ivoire,54.06,1210.66821,18699435,86230,2670,Africa
2006,Croatia,75.34,13753.79057,4370699,234,20490,Europe
2006,Cuba,77.81,4908.87933,11296233,845,15760,Americas
2006,Cyprus,78.66,31415.82316,1045509,56,34599,Asia
2006,Czechia,76.52,19193.75482,10298288,571,27429,Europe
2006,Denmark,78.34,60892.76661,5444303,309,46160,Europe
2006,Djibouti,NA,NA,NA,NA,NA,NA
2006,Dominica,73.41,6154.64218,70807,15,9080,Americas
2006,Dominican Republic,73.64,4751.04136,9371338,8076,9577,Americas
2006,Ecuador,75.84,4400.8596,13967480,8829,8837,Americas
2006,Egypt,70.28,2217.39483,78159048,65510,8399,Africa
2006,El Salvador,73.34,2928.67464,6056478,2777,7196,Americas
2006,Equatorial Guinea,58.96,16413.54041,792217,2907,32301,Africa
2006,Eritrea,60.78,535.92967,4066648,10430,1574,Africa
2006,Estonia,73.11,16285.00672,1349297,104,25299,Europe
2006,Eswatini,42.95,3568.85728,1120514,4241,7057,Africa
2006,Ethiopia,57.06,251.05605,78850689,295200,790,Africa
2006,Fiji,64.87,3732.00348,827411,456,7513,Oceania
2006,Finland,79.14,47011.6576,5277570,216,40546,Europe
2006,France,80.6,40922.08323,61592884,3529,37130,Europe
2006,Gabon,60.52,9041.80329,1444844,3165,15913,Africa
2006,Gambia,64.53,513.75551,1491021,5813,1512,Africa
2006,Georgia,72.45,2391.41465,4438896,1323,5432,Asia
2006,Germany,79.4,40456.85738,81540353,3022,39143,Europe
2006,Ghana,60.47,1129.25348,22113425,60900,2632,Africa
2006,Greece,79.88,29176.39287,11338770,564,31136,Europe
2006,Grenada,71.16,7501.84215,103259,26,11382,Americas
2006,Guatemala,70.16,2717.7635,13397008,16400,6458,Americas
2006,Guinea,56.41,613.70585,9881428,49850,1202,Africa
2006,Guinea-Bissau,53.81,522.5108,1412669,7695,1335,Africa
2006,Guyana,65.04,2576.77533,749601,616,4939,Americas
2006,Haiti,58.35,693.263,9409457,23010,1572,Americas
2006,Honduras,70.84,1874.95345,7541406,5268,3852,Americas
2006,Hong Kong SAR China,81.81,29446.23689,6860376,201,43521,Asia
2006,Hungary,73.33,13647.15237,10055897,815,23203,Europe
2006,Iceland,81.35,43703.94719,299728,13,40790,Europe
2006,India,64.61,1044.89394,1161977719,1953000,3420,Asia
2006,Indonesia,68.82,2621.9604,229838202,179700,7102,Asia
2006,Iran,72.98,5901.64179,71227880,29990,15207,Asia
2006,Iraq,63.89,4143.6917,27697912,36710,11703,Asia
2006,Ireland,79.25,52926.19962,4303370,327,50411,Europe
2006,Israel,79.78,28499.32593,6755211,724,27371,Asia
2006,Italy,80.99,37872.16836,59079869,2460,38244,Europe
2006,Jamaica,74.82,5039.41363,2760279,909,8606,Americas
2006,Japan,82.17,44995.49449,128432994,3930,36142,Asia
2006,Jordan,73.78,3557.30269,5934232,3642,9159,Asia
2006,Kazakhstan,65.24,7917.19534,15690861,9255,17541,Asia
2006,Kenya,58.48,900.08181,37052050,107300,2304,Africa
2006,Kiribati,60.27,1642.73429,94260,134,1905,Oceania
2006,Kuwait,77.02,49268.26312,2377258,552,96244,Asia
2006,Kyrgyzstan,66.64,762.52012,5126730,4132,2418,Asia
2006,Laos,60.92,900.27544,5849356,15510,3143,Asia
2006,Latvia,70.45,12278.30704,2225223,283,19757,Europe
2006,Lebanon,77.97,6592.54408,4057350,772,12248,Asia
2006,Lesotho,43.23,1001.08707,1965662,6525,2026,Africa
2006,Liberia,58.67,292.03774,3375838,14960,624,Africa
2006,Libya,75.44,11175.12987,5881435,2811,27319,Africa
2006,Lithuania,71.16,11500.52915,3303671,287,20218,Europe
2006,Luxembourg,80.35,104943.44034,465554,18,91724,Europe
2006,Macao SAR China,80.83,37959.20971,493320,29,71160,Asia
2006,Madagascar,60.4,422.14117,18880268,50680,1417,Africa
2006,Malawi,48.47,379.43861,13429262,57240,854,Africa
2006,Malaysia,74.06,8273.72528,26143566,3842,19251,Asia
2006,Maldives,76.32,6736.81326,327371,129,9201,Asia
2006,Mali,57.09,674.74013,13227064,96450,1783,Africa
2006,Malta,79.4,19870.7522,408563,23,26687,Europe
2006,Marshall Islands,63.05,2967.37123,52078,73,3260,Oceania
2006,Mauritania,66.41,1251.63016,3220653,12300,3450,Africa
2006,Mauritius,72.54,6746.88662,1228098,313,13441,Africa
2006,Mexico,75.46,9327.73608,110092378,44760,15792,Americas
2006,Micronesia (Federated States of),65.62,2834.90563,105684,121,3312,Oceania
2006,Moldova,68.92,1450.13431,4144730,804,3476,Europe
2006,Mongolia,64.5,2229.15454,2558012,2006,6484,Asia
2006,Montenegro,75.27,6072.03417,617832,79,12358,Europe
2006,Morocco,72.48,2507.67466,30869346,23890,5701,Africa
2006,Mozambique,52.61,361.74504,21547463,114700,792,Africa
2006,Myanmar (Burma),64.28,677.70365,48846474,77210,2553,Asia
2006,Namibia,52.53,4715.10597,2055734,4030,7684,Africa
2006,Nepal,66.48,513.12746,25940618,38420,1721,Asia
2006,Netherlands,79.78,49720.39486,16440222,1034,44966,Europe
2006,New Zealand,79.99,33324.50326,4185917,392,32564,Oceania
2006,Nicaragua,76.87,1464.35052,5450211,3932,3865,Americas
2006,Niger,56.21,332.71088,14132064,108200,778,Africa
2006,Nigeria,57.49,1976.70847,142614094,875600,4374,Africa
2006,North Macedonia,73.11,3942.43613,2063145,323,9854,Europe
2006,Norway,80.35,89887.01952,4673070,225,63878,Europe
2006,Oman,76.13,18063.25193,2582991,658,42472,Asia
2006,Pakistan,64.05,1013.76537,157093993,437500,4175,Asia
2006,Palestinian Territories,71.86,2347.79627,3659363,3142,2058,Asia
2006,Panama,77.55,6584.98055,3391905,1539,12672,Americas
2006,Papua New Guinea,57.75,1690.48167,6470272,14090,1756,Oceania
2006,Paraguay,74.12,2796.03149,5882796,3634,6319,Americas
2006,Peru,77.49,4069.7771,27949944,15890,8068,Americas
2006,Philippines,68.32,1880.19245,87809419,82800,4942,Asia
2006,Poland,75.29,10572.17619,38341036,2773,18268,Europe
2006,Portugal,78.75,22306.28405,10599951,489,26958,Europe
2006,Puerto Rico,77.3,27293.3469,3755113,446,37327,Americas
2006,Qatar,77.36,66623.13611,1010382,137,118585,Asia
2006,Romania,72.84,7433.01195,21243922,3956,15930,Europe
2006,Russia,67.04,9687.49351,143322933,23890,20970,Europe
2006,Rwanda,59.48,459.56595,9206580,32090,1103,Africa
2006,Samoa,71.3,3456.82244,181094,103,5405,Oceania
2006,São Tomé & Príncipe,66.84,1015.39539,159328,377,2374,Africa
2006,Saudi Arabia,74.13,19304.55023,24578301,10870,45527,Asia
2006,Senegal,62.14,965.1095,11556763,38360,2099,Africa
2006,Serbia,73.55,4896.82444,9173289,815,11481,Europe
2006,Seychelles,72.42,10126.29048,89659,25,19086,Africa
2006,Sierra Leone,52.88,356.03128,5848692,41890,1070,Africa
2006,Singapore,81.13,42223.89136,4611901,142,65377,Asia
2006,Slovakia,74.4,14326.25988,5398541,530,21712,Europe
2006,Slovenia,77.87,23201.25791,2003791,73,28389,Europe
2006,Solomon Islands,61.1,1209.75068,481422,533,1670,Oceania
2006,South Africa,51,6892.36241,49364582,78920,11526,Africa
2006,South Korea,78.8,19427.18984,48895845,2665,26697,Asia
2006,Spain,80.81,31865.36917,44725532,2674,33701,Europe
2006,Sri Lanka,74.39,2278.96999,19670151,4924,6974,Asia
2006,St. Lucia,74.47,7866.94926,165407,48,10980,Americas
2006,St. Vincent & Grenadines,71.29,6297.3232,108907,41,10020,Americas
2006,Sudan,65.19,1275.26203,31607064,105800,2907,Africa
2006,Suriname,69.58,7304.04167,504307,278,12502,Americas
2006,Sweden,80.74,52046.48151,9096264,397,42918,Europe
2006,Switzerland,81.38,72823.83726,7481407,363,54110,Europe
2006,Tajikistan,68.02,626.79722,7000557,11290,1788,Asia
2006,Tanzania,56.01,620.05971,40634948,138000,1848,Africa
2006,Thailand,74.64,4525.15928,65824164,14540,12025,Asia
2006,Timor-Leste,68.32,3549.77553,1048621,2455,1235,Asia
2006,Togo,56.99,482.85964,5837792,21960,1196,Africa
2006,Tonga,69.64,3470.64655,101689,49,4875,Oceania
2006,Trinidad & Tobago,71.65,15892.28724,1303144,532,29778,Americas
2006,Tunisia,76.24,3641.5434,10196136,3636,9179,Africa
2006,Turkey,77.23,10251.37718,68763405,33110,17251,Asia
2006,Turkmenistan,65.84,3181.07379,4810105,8102,7125,Asia
2006,Uganda,53.71,513.75282,29550662,128100,1330,Africa
2006,Ukraine,67.92,2966.50006,46616389,6176,7828,Europe
2006,United Arab Emirates,76.82,53926.5971,5242032,615,88592,Asia
2006,United Kingdom,79.33,40418.7473,60802801,4317,37575,Europe
2006,United States,77.91,49575.40101,297827356,33520,50599,Americas
2006,Uruguay,75.8,9424.51699,3331043,707,13486,Americas
2006,Uzbekistan,67.09,1056.66681,26890263,29270,3253,Asia
2006,Vanuatu,62.36,2777.66596,214634,179,2761,Oceania
2006,Venezuela,75.01,13221.4769,27239168,10650,16149,Americas
2006,Vietnam,72.01,1073.0128,85094617,42520,3687,Asia
2006,Yemen,65.52,1219.00744,21160534,51590,4170,Asia
2006,Zambia,46.72,1163.30273,12383446,53220,2607,Africa
2006,Zimbabwe,45.7,772.47259,13124267,43650,1575,Africa
2007,Afghanistan,54.57,440.36816,26616792,122000,1285,Asia
2007,Albania,75.4,3610.72755,3023907,662,8448,Europe
2007,Algeria,75.87,4359.37575,34300076,23030,12570,Africa
2007,Andorra,82.65,48710.66462,82683,2,43442,Europe
2007,Angola,57.84,3259.23232,20997687,177700,5443,Africa
2007,Antigua & Barbuda,76.43,15466.9528,91381,17,24246,Americas
2007,Argentina,75.32,9830.68092,39970224,11850,17901,Americas
2007,Armenia,72.88,3366.16219,2933056,1001,7011,Asia
2007,Aruba,NA,NA,NA,NA,NA,NA
2007,Australia,81.42,50955.05595,20946664,1494,40650,Oceania
2007,Austria,80,47510.29379,8311783,377,43715,Europe
2007,Azerbaijan,68.35,4851.17691,8724304,6329,13243,Asia
2007,Bahamas,73.63,31031.231,342328,87,25392,Americas
2007,Bahrain,74.62,21838.07457,1035891,161,43321,Asia
2007,Bangladesh,68.91,666.40145,147139191,199700,2148,Asia
2007,Barbados,76.22,16762.70906,276150,56,16083,Americas
2007,Belarus,69.93,5028.32002,9536864,795,13540,Europe
2007,Belgium,79.49,44960.79786,10697835,607,41672,Europe
2007,Belize,70.65,4358.469,298407,152,7901,Americas
2007,Benin,60.27,752.21521,8454791,39400,1806,Africa
2007,Bhutan,70.72,1848.56626,686958,768,5446,Asia
2007,Bolivia,70.72,1821.79722,9441444,13640,4972,Americas
2007,Bosnia & Herzegovina,76.09,4405.28506,3774000,246,9282,Europe
2007,Botswana,51.13,6270.47408,1914414,2976,13175,Africa
2007,Brazil,73.5,10244.26715,191026637,61180,13271,Americas
